stfips,year,nfd,post,asmrs,pcinc,cases,copop,posttrend,pretrend
46,1965,1985,0,18.75721,14913.767,.00917257,335047.9,0,20
46,1966,1985,0,56.72873,15859.272,.00974301,334829.7,0,19
46,1967,1985,0,39.69502,15953.68,.0105348,334605.2,0,18
46,1968,1985,0,32.88007,16505.956,.01108987,334389.2,0,17
46,1969,1985,0,41.95131,17226.551,.01214132,334258,0,16
46,1970,1985,0,54.11855,17911.739,.0146248,336187,0,15
46,1971,1985,0,64.05499,18665.631,.01660678,338135,0,14
46,1972,1985,0,62.41838,20730.704,.01813456,341011,0,13
46,1973,1985,0,29.51616,24552.774,.01902643,341871,0,12
46,1974,1985,0,38.69047,22367.103,.02126156,342743,0,11
46,1975,1985,0,38.14905,22769.405,.02361112,343994,0,10
46,1976,1985,0,39.75682,21117.127,.02377906,346986,0,9
46,1977,1985,0,30.32931,22444.318,.02251795,348570,0,8
46,1978,1985,0,42.76188,24188.669,.02110753,348825,0,7
46,1979,1985,0,29.50453,24296.522,.02098723,348982,0,6
46,1980,1985,0,38.08937,21948.195,.02103589,350100,0,5
46,1981,1985,0,26.30698,23343.817,.01912446,349840,0,4
46,1982,1985,0,42.13853,23263.202,.01658117,350483,0,3
46,1983,1985,0,31.49511,23157.798,.01702682,351886,0,2
46,1984,1985,0,32.15324,25014.426,.01631108,354059,0,1
46,1985,1985,1,31.52817,24805.717,.01669715,354791,1,0
46,1986,1985,1,39.32836,25540.85,.01775332,353807,2,0
46,1987,1985,1,51.98283,25997.227,.01868261,353680,3,0
46,1988,1985,1,21.23199,26059.808,.01836513,354712,4,0
46,1989,1985,1,41.35651,26946.521,.01874417,353870,5,0
46,1990,1985,1,48.97697,28092.059,.01909377,353872,6,0
46,1991,1985,1,35.74189,27996.573,.01990104,356736,7,0
46,1992,1985,1,45.39941,29203.05,.0200363,360870,8,0
46,1993,1985,1,43.10654,29414.027,.01959892,365424,9,0
46,1994,1985,1,39.42562,30655.652,.01837645,369667,10,0
46,1995,1985,1,36.46307,30248.181,.01655224,373162,11,0
46,1996,1985,1,46.43113,32367.108,.01554217,375280,12,0
47,1964,,0,46.85234,13064.914,.01011477,1904311,0,0
47,1965,,0,51.04266,13909.345,.01010322,1923801,0,0
47,1966,,0,53.09838,14779.361,.01058679,1943294,0,0
47,1967,,0,48.24519,15239.157,.01153979,1962774,0,0
47,1968,,0,42.75832,16268.918,.01291448,1982270,0,0
47,1969,,0,48.27009,16772.93,.01486565,2001819,0,0
47,1970,,0,52.82602,17215.113,.01977645,2035670,0,0
47,1971,,0,53.32158,17886.843,.02456815,2069543,0,0
47,1972,,0,50.97602,19164.733,.02600634,2108704,0,0
47,1973,,0,56.22388,20212.054,.02705464,2135287,0,0
47,1974,,0,59.24842,20036.321,.02736825,2168477,0,0
47,1975,,0,65.54473,19914.988,.03051294,2199886,0,0
47,1976,,0,48.18663,20735.515,.03068457,2235475,0,0
47,1977,,0,59.589,21240.712,.02762256,2274077,0,0
47,1978,,0,55.10421,22367.495,.02543284,2305946,0,0
47,1979,,0,62.4852,22403.976,.02474988,2344035,0,0
47,1980,,0,53.33817,21897.8,.02630491,2379413,0,0
47,1981,,0,50.03476,22127.69,.02655538,2394126,0,0
47,1982,,0,45.27961,22102.556,.02337282,2404944,0,0
47,1983,,0,51.39671,22561.817,.02439082,2413155,0,0
47,1984,,0,52.42363,23972.86,.02402257,2428029,0,0
47,1985,,0,46.11817,24687.73,.02342406,2443318,0,0
47,1986,,0,49.48887,25842.671,.0246238,2456610,0,0
47,1987,,0,45.37151,26669.869,.02682023,2479705,0,0
47,1988,,0,43.06725,27745.657,.02726673,2499860,0,0
47,1989,,0,40.09354,28365.794,.02851035,2516642,0,0
47,1990,,0,43.89694,28497.388,.0309677,2536829,0,0
47,1991,,0,43.19958,28471.592,.03494775,2573246,0,0
47,1992,,0,37.1345,29903.667,.03744456,2613911,0,0
47,1993,,0,42.19362,30534.144,.04119161,2657123,0,0
47,1994,,0,37.43621,31228.683,.0405976,2703054,0,0
47,1995,,0,37.64284,32145.144,.03722205,2749499,0,0
47,1996,,0,38.32403,32509.893,.03392587,2793097,0,0
48,1964,1974,0,50.20219,15176.741,.00370812,5186889,0,10
48,1965,1974,0,50.70998,15911.832,.00387428,5275017,0,9
48,1966,1974,0,50.02788,16717.03,.00406458,5363126,0,8
48,1967,1974,0,50.29852,17580.871,.00446384,5451209,0,7
48,1968,1974,0,52.99408,18460.076,.00555723,5539326,0,6
48,1969,1974,0,59.56135,19256.784,.00699374,5627648,0,5
48,1970,1974,0,70.66205,19885.514,.01122459,5746312,0,4
48,1971,1974,0,67.68024,20182.751,.01656254,5865048,0,3
48,1972,1974,0,72.04114,21280.512,.01954267,5983842,0,2
48,1973,1974,0,60.50841,22239.262,.01971227,6113484,0,1
48,1974,1974,1,61.17466,22341.905,.01902885,6241219,1,0
48,1975,1974,1,72.02089,22928.415,.01759526,6396667,2,0
48,1976,1974,1,60.0196,23795.755,.01555086,6561519,3,0
48,1977,1974,1,67.22012,24396.298,.01452367,6707524,4,0
48,1978,1974,1,63.23453,25777.352,.01367291,6862318,5,0
48,1979,1974,1,55.94657,26357.099,.01343688,7059810,6,0
48,1980,1974,1,52.37116,26377.619,.01404631,7284806,7,0
48,1981,1974,1,57.63641,27549.386,.01421863,7492247,8,0
48,1982,1974,1,49.13468,27462.551,.01202359,7788619,9,0
48,1983,1974,1,54.73514,27270.503,.01321627,7999837,10,0
48,1984,1974,1,50.40799,28254.855,.0141714,8129414,11,0
48,1985,1974,1,53.04859,28906.777,.01495567,8260271,12,0
48,1986,1974,1,56.70529,28569.053,.01679335,8404379,13,0
48,1987,1974,1,46.55241,28078.938,.01912842,8435221,14,0
48,1988,1974,1,53.36932,28666.907,.02034174,8459211,15,0
48,1989,1974,1,49.48438,29137.993,.02185281,8530368,16,0
48,1990,1974,1,48.40894,29561.804,.02509629,8653956,17,0
48,1991,1974,1,47.17786,29267.127,.02805924,8826427,18,0
48,1992,1974,1,46.88358,30251.57,.03000582,9003058,19,0
48,1993,1974,1,45.51682,30545.095,.03049121,9199451,20,0
48,1994,1974,1,43.3336,30940.635,.03014368,9394218,21,0
48,1995,1974,1,43.25749,31646.967,.0280675,9586139,22,0
48,1996,1974,1,37.44017,32477.839,.02522178,9771852,23,0
49,1964,,1,33.48845,15971.098,.01030829,480608.4,0,0
49,1965,,1,73.81532,16382.258,.01115524,489343.9,0,0
49,1966,,1,41.39481,16673.834,.01137875,498084.7,0,0
49,1967,,1,36.87804,16962.419,.01223308,506822.3,0,0
49,1968,,1,57.08782,17373.169,.0137875,515563.4,0,0
49,1969,,1,54.86168,17873.792,.015861,524347,0,0
49,1970,,1,78.18241,18655.863,.0192072,540162,0,0
49,1971,,1,80.20909,19383.735,.02024385,556000,0,0
49,1972,,1,44.22856,20391.983,.02267981,572238,0,0
49,1973,,1,66.16735,20701.539,.02122205,589116,0,0
49,1974,,1,49.07371,20540.274,.01880863,604306,0,0
49,1975,,1,57.0669,20562.662,.0201326,622150,0,0
49,1976,,1,64.91149,21315.272,.01969539,641508,0,0
49,1977,,1,52.7834,21892.521,.0191258,663541,0,0
49,1978,,1,57.23506,22719.46,.01892402,687737,0,0
49,1979,,1,44.22878,22583.797,.01629307,713826,0,0
49,1980,,1,78.44689,21916.367,.01722921,742518,0,0
49,1981,,1,54.18325,21933.885,.01735573,763691,0,0
49,1982,,1,47.76387,21862.658,.01520441,784997,0,0
49,1983,,1,53.78138,21915.441,.01630519,802725,0,0
49,1984,,1,57.21478,22821.877,.01582386,816146,0,0
49,1985,,1,49.14333,23373.6,.01558865,826194,0,0
49,1986,,1,60.24093,23817.872,.01644044,836322,0,0
49,1987,,1,54.79633,23886.522,.01760649,844111,0,0
49,1988,,1,71.97856,24331.066,.01738959,849900,0,0
49,1989,,1,53.67255,24821.187,.01767947,858444,0,0
49,1990,,1,46.1607,25304.141,.0179937,871143,0,0
49,1991,,1,62.8081,25498.2,.01895884,894842,0,0
49,1992,,1,40.67305,26107.19,.01962156,922391,0,0
49,1993,,1,45.80547,26615.298,.01926778,952501,0,0
49,1994,,1,56.82758,27381.405,.01793114,982769,0,0
49,1995,,1,56.16144,28375.155,.0159849,1008952,0,0
49,1996,,1,43.96786,29298.68,.01379226,1035460,0,0
50,1964,,1,38.38313,14944.246,.00666153,209874.1,0,0
50,1965,,1,85.41915,15930.904,.0068164,212820.1,0,0
50,1966,,1,42.0121,17192.191,.007095,215762.3,0,0
50,1967,,1,61.74223,17676.942,.00876386,218701.2,0,0
50,1968,,1,44.98878,18431.169,.01142968,221645.1,0,0
50,1969,,1,38.59436,19035.505,.0137638,224623,0,0
50,1970,,1,39.73456,19505.536,.01572781,228364,0,0
50,1971,,1,79.46959,19874.27,.01988833,232121,0,0
50,1972,,1,48.86935,20877.974,.02214501,236419,0,0
50,1973,,1,76.32825,21292.616,.02362966,239138,0,0
50,1974,,1,58.51443,20741.855,.02463723,241731,0,0
50,1975,,1,85.03149,20640.228,.02748105,245454,0,0
50,1976,,1,54.31837,21465.716,.02906803,248251,0,0
50,1977,,1,53.47974,21575.239,.02631711,251997,0,0
50,1978,,1,44.19626,22880.911,.0250378,255304,0,0
50,1979,,1,84.201,23173.376,.02640668,259221,0,0
50,1980,,1,63.73203,23120.534,.02977003,263047,0,0
50,1981,,1,62.66985,23651.482,.03140157,264456,0,0
50,1982,,1,38.87598,23964.617,.02735718,266286,0,0
50,1983,,1,24.23787,24347.568,.02838209,268256,0,0
50,1984,,1,66.4417,25639.366,.02958928,269788,0,0
50,1985,,1,31.92585,26620.273,.02868705,271400,0,0
50,1986,,1,43.86946,27989.397,.02789355,273277,0,0
50,1987,,1,77.90341,29105.296,.02701115,276281,0,0
50,1988,,1,65.92816,30175.594,.02517553,280911,0,0
50,1989,,1,47.11178,31558.264,.02495079,284844,0,0
50,1990,,1,42.55069,30784.605,.02794168,288285,0,0
50,1991,,1,56.13461,30008.421,.03281623,290174,0,0
50,1992,,1,24.48292,31104.495,.03441634,292119,0,0
50,1993,,1,50.98088,31227.177,.0338496,294516,0,0
50,1994,,1,47.49885,31797.118,.03315186,297658,0,0
50,1995,,1,46.86522,32439.862,.03164777,300245,0,0
50,1996,,1,17.10132,33021.298,.02934504,302811,0,0
51,1964,,1,53.36337,16597.542,.00497994,2135653,0,0
51,1965,,1,48.84218,17424.823,.00500616,2172674,0,0
51,1966,,1,58.13367,18124.001,.00510628,2209697,0,0
51,1967,,1,64.27151,19069.962,.00574543,2246714,0,0
51,1968,,1,66.20115,20084.656,.00647695,2283739,0,0
51,1969,,1,64.57875,21425.316,.0079212,2320776,0,0
51,1970,,1,67.19748,21959.56,.01122066,2363942,0,0
51,1971,,1,68.86002,22802.312,.01495837,2407119,0,0
51,1972,,1,57.67321,24176.821,.017963,2447494,0,0
51,1973,,1,61.23295,25033.023,.01923047,2492226,0,0
51,1974,,1,66.29205,24874.267,.02037999,2529797,0,0
51,1975,,1,81.06682,24859.801,.02284935,2571422,0,0
51,1976,,1,76.24773,25557.045,.02270508,2612642,0,0
51,1977,,1,67.46292,26244.815,.02239634,2650578,0,0
51,1978,,1,65.91338,27472.593,.02149745,2690028,0,0
51,1979,,1,63.67998,27727.868,.02152227,2713530,0,0
51,1980,,1,49.62614,27939.853,.0227035,2738143,0,0
51,1981,,1,58.61083,28242.239,.02301038,2774233,0,0
51,1982,,1,17.85942,28545.517,.02107973,2801562,0,0
51,1983,,1,14.29008,29235.925,.0212977,2837674,0,0
51,1984,,1,14.01321,30807.219,.02043269,2876942,0,0
51,1985,,1,14.6991,31864.585,.02005216,2916349,0,0
51,1986,,1,14.46279,33216.297,.01966687,2961918,0,0
51,1987,,1,14.43438,33978.085,.01854452,3021238,0,0
51,1988,,1,12.30621,35249.927,.01771505,3077802,0,0
51,1989,,1,45.40734,36018.07,.01737584,3121196,0,0
51,1990,,1,43.05502,35476.549,.01795956,3167222,0,0
51,1991,,1,43.13979,35212.269,.02019557,3211133,0,0
51,1992,,1,36.21191,35946.285,.02197705,3265365,0,0
51,1993,,1,36.79612,36355.311,.02233913,3314457,0,0
51,1994,,1,37.80537,36969.723,.02225575,3359110,0,0
51,1995,,1,40.64563,37420.137,.02071589,3400631,0,0
51,1996,,1,43.58339,37798.779,.0182102,3442984,0,0
53,1964,1973,0,68.26406,19064.57,.01099345,1546064,0,9
53,1965,1973,0,76.13295,20196.521,.0112532,1578055,0,8
53,1966,1973,0,68.27247,21505.667,.00943974,1610037,0,7
53,1967,1973,0,81.34917,22072.16,.00978982,1642012,0,6
53,1968,1973,0,68.30222,22958.022,.01123062,1673996,0,5
53,1969,1973,0,86.2981,23477.676,.01446353,1706015,0,4
53,1970,1973,0,93.19915,23110.049,.02157765,1720530,0,3
53,1971,1973,0,91.77069,23115.85,.02482618,1735060,0,2
53,1972,1973,0,84.7282,24196.457,.02617387,1735704,0,1
53,1973,1973,1,78.65948,25402.446,.026142,1753188,1,0
53,1974,1973,1,82.237,25684.791,.02609806,1787416,2,0
53,1975,1973,1,79.10417,26306.4,.0262861,1821828,3,0
53,1976,1973,1,80.87296,27057.81,.02652585,1857578,4,0
53,1977,1973,1,65.04335,27617.409,.02596214,1898932,5,0
53,1978,1973,1,75.76405,29222.728,.0251989,1956534,6,0
53,1979,1973,1,66.89793,29667.581,.02476416,2020248,7,0
53,1980,1973,1,55.70927,29226.243,.02740483,2091067,8,0
53,1981,1973,1,66.97676,29223.377,.02579715,2130998,9,0
53,1982,1973,1,54.27286,28917.929,.02406488,2152535,10,0
53,1983,1973,1,60.07812,29376.156,.0255923,2163984,11,0
53,1984,1973,1,50.31111,29976.07,.02752635,2186432,12,0
53,1985,1973,1,57.10449,30387.715,.02976983,2215414,13,0
53,1986,1973,1,68.03127,31583.265,.03231629,2242837,14,0
53,1987,1973,1,55.97107,31849.985,.03307182,2283034,15,0
53,1988,1973,1,56.24882,32674.53,.03255761,2336919,16,0
53,1989,1973,1,55.13269,33873.073,.03290105,2392958,17,0
53,1990,1973,1,50.79733,34330.386,.03336363,2470375,18,0
53,1991,1973,1,50.2165,34590.963,.03591927,2531995,19,0
53,1992,1973,1,50.47167,35482.948,.03756607,2598309,20,0
53,1993,1973,1,47.067,35571.542,.03839759,2656901,21,0
53,1994,1973,1,45.56424,35987.603,.03812267,2705420,22,0
53,1995,1973,1,45.26863,36422.287,.0366353,2756447,23,0
53,1996,1973,1,42.01966,37543.805,.03506271,2799484,24,0
54,1964,,1,39.46844,13071.372,.02814465,921684.8,0,0
54,1965,,1,43.92504,13839.416,.02648137,915779.1,0,0
54,1966,,1,37.07462,14341.225,.02407563,909872.3,0,0
54,1967,,1,42.93567,14830.858,.02322201,903955.6,0,0
54,1968,,1,46.23869,15182.011,.02213133,898048.3,0,0
54,1969,,1,41.76574,15644.408,.02288341,892204,0,0
54,1970,,1,45.91231,16613.481,.0267166,902061,0,0
54,1971,,1,46.09124,17234.482,.0255251,911952,0,0
54,1972,,1,44.48223,18246.75,.02236179,924788,0,0
54,1973,,1,49.97488,18678.949,.02046542,929047,0,0
54,1974,,1,50.88804,18734.443,.01943902,933925,0,0
54,1975,,1,48.32304,19271.193,.0229053,948034,0,0
54,1976,,1,35.11801,19906.241,.0225482,966914,0,0
54,1977,,1,56.0405,20613.044,.02167215,981348,0,0
54,1978,,1,60.44162,21318.061,.02349716,989201,0,0
54,1979,,1,54.5007,21501.921,.02648248,998717,0,0
54,1980,,1,42.4198,21139.228,.02710139,1005997,0,0
54,1981,,1,55.52666,21020.579,.02811873,1007718,0,0
54,1982,,1,37.69035,21051.576,.02617772,1006667,0,0
54,1983,,1,40.67008,20776.066,.02914869,1005128,0,0
54,1984,,1,36.90778,21649.851,.03285135,997265,0,0
54,1985,,1,56.24342,22037.094,.0346996,987593,0,0
54,1986,,1,48.59534,22474.668,.03769063,975711,0,0
54,1987,,1,41.5918,22576.03,.0384981,963699,0,0
54,1988,,1,42.08129,23579.52,.03908028,950136,0,0
54,1989,,1,26.71603,24250.975,.03844842,938450,0,0
54,1990,,1,31.84358,24796.628,.04016693,931355,0,0
54,1991,,1,34.94196,24844.02,.04133723,933422,0,0
54,1992,,1,38.39286,26004.583,.0435732,936059,0,0
54,1993,,1,40.33237,26152.233,.04391014,940430,0,0
54,1994,,1,36.39467,26659.753,.04291493,941044,0,0
54,1995,,1,37.14159,26832.75,.04006789,941760,0,0
54,1996,,1,46.38239,27204.98,.03884137,940417,0,0
55,1964,1977,0,50.46316,16881.703,.00538931,2099140,0,13
55,1965,1977,0,63.62125,17717.25,.00527163,2127157,0,12
55,1966,1977,0,51.91728,18617.675,.00531275,2155159,0,11
55,1967,1977,0,53.70766,18997.909,.0062906,2183151,0,10
55,1968,1977,0,55.39597,19812.929,.0080727,2211156,0,9
55,1969,1977,0,67.15372,20739.352,.00952318,2239272,0,8
55,1970,1977,0,60.38225,20999.06,.01053008,2254653,0,7
55,1971,1977,0,57.59537,21436.904,.01384231,2270075,0,6
55,1972,1977,0,70.724,22561.76,.0174553,2288168,0,5
55,1973,1977,0,61.36609,23569.185,.01887191,2298518,0,4
55,1974,1977,0,65.55613,23446.401,.02060666,2309905,0,3
55,1975,1977,0,56.99306,23576.088,.02471734,2327290,0,2
55,1976,1977,0,70.32904,24386.521,.02749212,2335433,0,1
55,1977,1977,1,66.46159,25451.608,.02925568,2350806,1,0
55,1978,1977,1,57.27485,26520.029,.02960798,2361030,2,0
55,1979,1977,1,49.5125,26928.99,.03056444,2379486,3,0
55,1980,1977,1,47.94744,26481.061,.03343061,2404550,4,0
55,1981,1977,1,60.75981,26301.766,.03678962,2412399,5,0
55,1982,1977,1,47.09673,26135.118,.03378735,2414950,6,0
55,1983,1977,1,48.51217,26426.928,.03723389,2412146,7,0
55,1984,1977,1,49.11106,27831.916,.03841172,2420418,8,0
55,1985,1977,1,47.58598,28294.466,.03981433,2426884,9,0
55,1986,1977,1,47.21401,29294.623,.04043921,2430970,10,0
55,1987,1977,1,49.37779,29760.543,.03883695,2442820,11,0
55,1988,1977,1,55.22154,30214.756,.03540814,2464666,12,0
55,1989,1977,1,44.33903,31375.939,.03254265,2481556,13,0
55,1990,1977,1,40.01582,31288.712,.03164589,2504609,14,0
55,1991,1977,1,34.65479,30989.69,.03200576,2533060,15,0
55,1992,1977,1,42.74414,32271.655,.03173005,2561347,16,0
55,1993,1977,1,35.6508,32736.832,.03073665,2589246,17,0
55,1994,1977,1,36.27699,33718.459,.02918056,2611902,18,0
55,1995,1977,1,37.30787,34253.047,.02678813,2635651,19,0
55,1996,1977,1,33.9229,34985.325,.02089213,2656559,20,0
56,1964,1977,0,63.70404,17107.739,.00534988,162168.8,0,13
56,1965,1977,0,94.87062,17749.036,.00606153,162513.9,0,12
56,1966,1977,0,64.00368,18148.685,.00690608,162851.7,0,11
56,1967,1977,0,90.4163,18955.878,.00714945,163182.8,0,10
56,1968,1977,0,48.88762,19361.978,.00754231,163522,0,9
56,1969,1977,0,86.94607,20374.242,.00772834,163899,0,8
56,1970,1977,0,94.09412,21199.604,.01007422,166266,0,7
56,1971,1977,0,90.44526,22155.007,.01190963,168638,0,6
56,1972,1977,0,76.07864,23705.557,.01219432,171405,0,5
56,1973,1977,0,81.2937,25550.216,.01277674,174138,0,4
56,1974,1977,0,76.0515,26356.728,.01322598,179470,0,3
56,1975,1977,0,74.80944,26430.506,.0124322,187068,0,2
56,1976,1977,0,39.22271,26599.141,.01218559,194027,0,1
56,1977,1977,1,78.69514,28041.602,.01191014,201565,1,0
56,1978,1977,1,52.3563,29962.176,.01106182,210672,2,0
56,1979,1977,1,86.29093,30490.043,.01132812,220653,3,0
56,1980,1977,1,71.36647,30486.109,.0118071,231478,4,0
56,1981,1977,1,55.55508,30693.873,.01091163,240569,5,0
56,1982,1977,1,54.97015,29559.94,.00959747,248555,6,0
56,1983,1977,1,95.58562,27824.853,.01233544,251018,7,0
56,1984,1977,1,75.50493,28170.688,.01365924,249050,8,0
56,1985,1977,1,41.64874,28764.379,.01581004,246995,9,0
56,1986,1977,1,50.65204,28311.206,.01677663,245545,10,0
56,1987,1977,1,55.68958,27365.705,.02097181,236810,11,0
56,1988,1977,1,38.56544,27624.44,.02216502,231442,12,0
56,1989,1977,1,78.9486,29416.842,.02243792,228538,13,0
56,1990,1977,1,69.68636,30609.189,.02400341,226565,14,0
56,1991,1977,1,53.42643,30639.589,.02668726,229070,15,0
56,1992,1977,1,33.14957,31181.451,.02899595,232383,16,0
56,1993,1977,1,63.90977,31666.776,.02667226,235560,17,0
56,1994,1977,1,81.79382,31959.528,.02364284,238980,18,0
56,1995,1977,1,30.63058,32327.66,.02096477,241409,19,0
56,1996,1977,1,49.669,32667.248,.01863859,242910,20,0
